Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of tickets,Uptime
Nov-22,13583,53134,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,13584,53135,"ChargePlace Scotland, Serco NorthLink Ferries",Aberdeen City,AB11 5NP,Any,ChargePlace Scotland,5,61.01,0,100.00%
Nov-22,13585,53136,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,Any,ChargePlace Scotland,21,312.98,0,100.00%
Nov-22,13643,53172,"ChargePlace Scotland, Ediston Real Estate, Savills - Crown Street Tariff 7KW Tariff, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,38,250.83,0,100.00%
Nov-22,13644,53173,"ChargePlace Scotland, Ediston Real Estate, Savills - Crown Street Tariff 7KW Tariff, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,10,106.77,0,100.00%
Nov-22,13645,53174,"ChargePlace Scotland, Ediston Real Estate, Savills - Crown Street Tariff 7KW Tariff, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,22,208.9,0,100.00%
Nov-22,13646,53175,"ChargePlace Scotland, Ediston Real Estate, Savills - Crown Street Tariff 7KW Tariff, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,13,62.93,0,100.00%
Nov-22,13647,53176,"ChargePlace Scotland, Ediston Real Estate, Savills - Crown Street Tariff 7KW Tariff, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,12,94.8,0,100.00%
Nov-22,13684,53275,"ChargePlace Scotland, Cove Burgh Hall, Cove Burgh Hall 22kW Tariff, BP - ChargePlace Scotland",Argyll and Bute,G84 0LY,Any,ChargePlace Scotland,15,151.96,0,100.00%
Nov-22,13685,53889,"ChargePlace Scotland, Jura Development Trust, BP - ChargePlace Scotland",Argyll and Bute,PA60 7XU,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,13686,53369,"ChargePlace Scotland, Three Chimneys, BP - ChargePlace Scotland",Highland,IV55 8ZT,Any,ChargePlace Scotland,8,65.35,0,100.00%
Nov-22,13687,53236,"ChargePlace Scotland, Three Lochs Holiday Park, BP - ChargePlace Scotland",Dumfries and Galloway,DG8 0EP,Any,ChargePlace Scotland,8,153.52,0,100.00%
Nov-22,13688,53276,"ChargePlace Scotland, Loch Kinord Hotel, Loch Kinord Hotel 7kW Tariff, BP - ChargePlace Scotland",Aberdeenshire,AB34 5LW,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,13689,53237,"ChargePlace Scotland, Wig Bay Holiday Park, BP - ChargePlace Scotland",Dumfries and Galloway,DG9 0PS,Any,ChargePlace Scotland,2,1.01,0,100.00%
Nov-22,13702,53342,"ChargePlace Scotland, Portpatrick Harbour Community Benefit Society, Portpatrick Harbour Community Benefit Society 7 KW Tariff, BP - ChargePlace Scotland",Dumfries and Galloway,DG9 8AN,Any,ChargePlace Scotland,22,360.85,0,100.00%
Nov-22,13765,53235,"ChargePlace Scotland, University of West Scotland, BP - ChargePlace Scotland",Renfrewshire,PA1 2BE,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,13766,53234,"ChargePlace Scotland, University of West Scotland, BP - ChargePlace Scotland",South Ayrshire,KA8 0SX,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,13782,53368,"ChargePlace Scotland, Columba 1400, Columba 1400 22kW Tariff, BP - ChargePlace Scotland",Highland,IV51 9JY,Any,ChargePlace Scotland,13,71.9,2,100.00%
Nov-22,13783,53559,"ChargePlace Scotland, Old Course Hotel, BP - ChargePlace Scotland",Fife,KY16 9SP,Any,ChargePlace Scotland,84,1200.3,0,100.00%
Nov-22,13784,53564,"ChargePlace Scotland, Old Course Hotel, BP - ChargePlace Scotland",Fife,KY16 9SP,Any,ChargePlace Scotland,7,70.5,0,100.00%
Nov-22,13785,53560,"ChargePlace Scotland, Old Course Hotel, BP - ChargePlace Scotland",Fife,KY16 9SP,Any,ChargePlace Scotland,120,1796.33,0,100.00%
Nov-22,13786,53561,"ChargePlace Scotland, Old Course Hotel, BP - ChargePlace Scotland",Fife,KY16 9SP,Any,ChargePlace Scotland,112,1765.91,0,100.00%
Nov-22,13787,53562,"ChargePlace Scotland, Old Course Hotel, BP - ChargePlace Scotland",Fife,KY16 9SP,Any,ChargePlace Scotland,86,1544.82,0,100.00%
Nov-22,13788,53783,"ChargePlace Scotland, Machrie Hotel, BP - ChargePlace Scotland",Argyll and Bute,PA42 7AN,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,13797,53888,"ChargePlace Scotland, Jura Development Trust, BP - ChargePlace Scotland",Argyll and Bute,PA60 7XS,Any,ChargePlace Scotland,2,0,0,100.00%
Nov-22,13849,53431,"ChargePlace Scotland, Linthouse Housing Association, Linthouse Housing Association 7kW Tariff, BP - ChargePlace Scotland",Glasgow City,G51 4RB,Any,ChargePlace Scotland,22,749.09,1,100.00%
Nov-22,13873,53510,"ChargePlace Scotland, Ossian Developments Ltd, BP - ChargePlace Scotland",Highland,PH49 4JX,Any,ChargePlace Scotland,15,85.72,0,100.00%
Nov-22,13874,53511,"ChargePlace Scotland, Ossian Developments Ltd, BP - ChargePlace Scotland",Highland,PH49 4AA,Any,ChargePlace Scotland,9,148.01,0,100.00%
Nov-22,13876,53366,"ChargePlace Scotland, Sound of Mull Hospitality Ltd, BP - ChargePlace Scotland",Highland,IV40 8HL,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,13877,53367,"ChargePlace Scotland, UCBA - Grinneabhat, UCBA - Grinneabhat 7KW Tariff, BP - ChargePlace Scotland",Na h-Eileanan an Iar,HS2 9DA,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,13949,53515,"ChargePlace Scotland, Logie Estate, Logie Estate 22kW Tariff, BP - ChargePlace Scotland",Moray,IV36 2QN,Any,ChargePlace Scotland,8,109.62,0,100.00%
Nov-22,14139,53780,"ChargePlace Scotland, Tarbert (Loch Fyne) Harbour Authority 22KW Tariff, Tarbert Harbour Authority, BP - ChargePlace Scotland",Argyll and Bute,PA29 6TR,Any,ChargePlace Scotland,20,301.51,0,100.00%
Nov-22,14271,54110,"ChargePlace Scotland, Mackenzie's Farm Shop and Cafe, BP - ChargePlace Scotland",Shetland Islands,ZE2 9HA,Any,ChargePlace Scotland,1,1.08,0,100.00%
Nov-22,14373,61427,"ChargePlace Scotland, Scottish Borders, Scottish Borders AC Tariff, BP - ChargePlace Scotland",Scottish Borders,TD14 5AN,Any,ChargePlace Scotland,10,123.7,1,100.00%
Nov-22,14487,60867,"ChargePlace Scotland, Kilmallie Community Centre, BP - ChargePlace Scotland",Highland,PH33 7JH,Any,ChargePlace Scotland,11,393.05,1,100.00%
Nov-22,50042,50042,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH41 3HA,Any,ChargePlace Scotland,89,1326,0,100.00%
Nov-22,50206,50206,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB10 1AL,Any,ChargePlace Scotland,13,415.13,0,100.00%
Nov-22,50218,50218,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EB,Any,ChargePlace Scotland,24,209.71,0,100.00%
Nov-22,50220,50220,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EA,Any,ChargePlace Scotland,51,564.34,0,100.00%
Nov-22,50222,50222,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EA,Any,ChargePlace Scotland,57,586.89,1,100.00%
Nov-22,50224,50224,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EB,Any,ChargePlace Scotland,41,580.38,0,100.00%
Nov-22,50240,50240,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD1 3DY,Any,ChargePlace Scotland,2,38.83,1,100.00%
Nov-22,50241,50241,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4RZ,Any,ChargePlace Scotland,0,0,3,100.00%
Nov-22,50245,50245,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 0PX,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,50253,50253,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML4 3JF,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50254,50254,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS7 5LA,Any,ChargePlace Scotland,14,112.09,0,100.00%
Nov-22,50255,50255,"ChargePlace Scotland, Comhairle Nan Eilean Siar 7kW Tariff",Na h-Eileanan an Iar,HS9 5XD,Any,ChargePlace Scotland,1,13.3,0,100.00%
Nov-22,50259,50259,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 3ED,Any,ChargePlace Scotland,124,1386.22,3,100.00%
Nov-22,50263,50263,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 0HU,Any,ChargePlace Scotland,30,301.64,0,100.00%
Nov-22,50264,50264,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 0HU,Any,ChargePlace Scotland,27,379.25,0,100.00%
Nov-22,50269,50269,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD4 8ES,Any,ChargePlace Scotland,43,860.04,0,100.00%
Nov-22,50276,50276,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8AW,Any,ChargePlace Scotland,147,41270.9,8,100.00%
Nov-22,50278,50278,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8AW,Any,ChargePlace Scotland,84,1737.45,3,100.00%
Nov-22,50280,50280,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FH,Any,ChargePlace Scotland,221,445886,3,100.00%
Nov-22,50285,50285,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 0PX,Any,ChargePlace Scotland,217,3130.88,2,100.00%
Nov-22,50289,50289,"ChargePlace Scotland, West College Scotland",Renfrewshire,PA3 4DR,Any,ChargePlace Scotland,57,515.08,1,100.00%
Nov-22,50290,50290,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA10 6JU,Any,ChargePlace Scotland,203,3424.82,15,100.00%
Nov-22,50300,50300,"ChargePlace Scotland, Science and Advice for Scottish Agriculture",City of Edinburgh,EH12 9FJ,Any,ChargePlace Scotland,28,372.32,1,100.00%
Nov-22,50318,50318,"Ayrshire College, ChargePlace Scotland",South Ayrshire,KA8 0EU,Any,ChargePlace Scotland,89,1028.2,2,100.00%
Nov-22,50323,50323,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH22 3FR,Any,ChargePlace Scotland,57,645.39,1,100.00%
Nov-22,50326,50326,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH5 1QE,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50327,50327,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH5 1QE,Any,ChargePlace Scotland,53,537,2,100.00%
Nov-22,50328,50328,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH22 3FR,Any,ChargePlace Scotland,58,455.57,1,100.00%
Nov-22,50330,50330,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH15 2PP,Any,ChargePlace Scotland,139,3253.88,1,100.00%
Nov-22,50334,50334,"Argyll College UHI Ltd, Argyll College UHI Ltd 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA34 4RY,Any,ChargePlace Scotland,12,264.22,0,100.00%
Nov-22,50336,50336,"Ayrshire College, ChargePlace Scotland",North Ayrshire,KA13 6DE,Any,ChargePlace Scotland,54,675.14,1,100.00%
Nov-22,50342,50342,"ChargePlace Scotland, Maxim Office Park, Maxim Office Park 7kW Tariff",North Lanarkshire,ML1 4WQ,Any,ChargePlace Scotland,55,756.55,0,100.00%
Nov-22,50343,50343,"ChargePlace Scotland, Maxim Office Park, Maxim Office Park 7kW Tariff",North Lanarkshire,ML1 4WQ,Any,ChargePlace Scotland,28,528.98,1,100.00%
Nov-22,50372,50372,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB30 1AA,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50375,50375,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Argyll and Bute,PA42 7DW,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50401,50401,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50403,50403,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,76,1651.05,0,100.00%
Nov-22,50404,50404,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0DE,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50405,50405,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4PS,Any,ChargePlace Scotland,68,531.77,0,100.00%
Nov-22,50407,50407,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4PS,Any,ChargePlace Scotland,62,462.38,0,100.00%
Nov-22,50408,50408,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,66,1583.68,0,100.00%
Nov-22,50410,50410,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,111,852.37,6,100.00%
Nov-22,50411,50411,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,77,1297.28,3,100.00%
Nov-22,50412,50412,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 7PA,Any,ChargePlace Scotland,64,562.72,2,100.00%
Nov-22,50413,50413,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 7PA,Any,ChargePlace Scotland,102,1074.02,1,100.00%
Nov-22,50414,50414,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4PS,Any,ChargePlace Scotland,49,289.16,0,100.00%
Nov-22,50415,50415,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,76,1772.36,0,100.00%
Nov-22,50432,50432,"ChargePlace Scotland, Dumfries and Galloway Council 22kW Tariff",Dumfries and Galloway,DG6 4PJ,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50439,50439,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 22kW Tariff",Dumfries and Galloway,DG12 6AP,Any,ChargePlace Scotland,26,559.35,2,100.00%
Nov-22,50453,50453,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 9NJ,Any,ChargePlace Scotland,51,1443.39,1,100.00%
Nov-22,50456,50456,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY1 1RF,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50457,50457,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY12 0GB,Any,ChargePlace Scotland,47,1585.87,0,100.00%
Nov-22,50461,50461,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 1NJ,Any,ChargePlace Scotland,25,477.1,0,100.00%
Nov-22,50462,50462,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY11 2JE,Any,ChargePlace Scotland,66,2193.98,1,100.00%
Nov-22,50495,50495,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB54 8AL,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50503,50503,"ChargePlace Scotland, Scottish Midland Co-Operative Society Ltd",Perth and Kinross,PH13 6DJ,Any,ChargePlace Scotland,31,329.45,0,100.00%
Nov-22,50507,50507,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA3 5AP,Any,ChargePlace Scotland,190,5440.82,4,100.00%
Nov-22,50509,50509,"ChargePlace Scotland, Glenisle Hotel & Bistro",North Ayrshire,KA27 8LY,Any,ChargePlace Scotland,4,65.41,0,100.00%
Nov-22,50526,50526,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Argyll and Bute,PA29 6YF,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,50530,50530,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML12 6SD,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50535,50535,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G14 9HD,Any,ChargePlace Scotland,130,596.05,0,100.00%
Nov-22,50537,50537,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G52 1HH,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50538,50538,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G53 6EW,Any,ChargePlace Scotland,209,4270.99,4,100.00%
Nov-22,50540,50540,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8RS,Any,ChargePlace Scotland,559,10828.9,17,100.00%
Nov-22,50558,50558,"ChargePlace Scotland, Moray Council",Moray,IV30 1NE,Any,ChargePlace Scotland,113,2535.97,1,100.00%
Nov-22,50561,50561,"ChargePlace Scotland, Moray Car Share, Moray Car Share 7kW Tariff",Moray,IV36 3TZ,Any,ChargePlace Scotland,58,295.75,0,100.00%
Nov-22,50565,50565,"ChargePlace Scotland, University of Dundee, University of Dundee 7kW Tariff",Dundee City,DD2 1QH,Any,ChargePlace Scotland,10,42.29,0,100.00%
Nov-22,50566,50566,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G1 1HO,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50567,50567,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G1 1HO,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,50568,50568,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6NL,Any,ChargePlace Scotland,239,3767.28,3,100.00%
Nov-22,50572,50719,"ChargePlace Scotland, Orkney Council Fast 7KW Tariff, Orkney Islands Council",Orkney Islands,KW15 1GA,Any,ChargePlace Scotland,58,939.26,0,100.00%
Nov-22,50576,50576,"Angus Council, ChargePlace Scotland",Angus,DD8 1AX,Any,ChargePlace Scotland,99,2034.77,1,100.00%
Nov-22,50577,50577,"Angus Council, ChargePlace Scotland",Angus,DD11 1PS,Any,ChargePlace Scotland,20,243.1,0,100.00%
Nov-22,50584,50584,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB11 7TH,Any,ChargePlace Scotland,57,846.57,2,100.00%
Nov-22,50588,50588,"ChargePlace Scotland, Scotland Workplace",Renfrewshire,G52 4JQ,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,50598,50598,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Na h-Eileanan an Iar,HS3 3DF,Any,ChargePlace Scotland,44,690.48,0,100.00%
Nov-22,50643,50643,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 0DP,Any,ChargePlace Scotland,89,2147.07,0,100.00%
Nov-22,50645,50645,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Highland,PH36 4LJ,Any,ChargePlace Scotland,0,0,2,100.00%
Nov-22,50647,50647,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA15 1EG,Any,ChargePlace Scotland,60,986.06,1,100.00%
Nov-22,50649,50649,"Bridge of Orchy Hall, ChargePlace Scotland",Argyll and Bute,PA34 4AD,Any,ChargePlace Scotland,7,91.25,0,100.00%
Nov-22,50654,50654,"ChargePlace Scotland, Largs Yacht Haven, Largs Yacht Haven 22kW Tariff",North Ayrshire,KA30 8EZ,Any,ChargePlace Scotland,53,843.67,2,100.00%
Nov-22,50660,50660,"ChargePlace Scotland, Linstone Housing Association",Renfrewshire,PA3 3EE,Any,ChargePlace Scotland,110,1605.86,1,100.00%
Nov-22,50663,50663,"Chapelbank Hotel, Chapelbank Hotel 7kW Tariff, ChargePlace Scotland",Angus,DD8 2EP,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50671,50671,"ChargePlace Scotland, Highland Farm Cafe",Highland,IV15 9TT,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,50672,50672,"Balbirnie House Hotel, ChargePlace Scotland",Fife,KY7 6NE,Any,ChargePlace Scotland,38,1009.41,2,100.00%
Nov-22,50674,50674,"Aberdeenshire Council, Aberdeenshire Council 22kW Tariff, ChargePlace Scotland",Aberdeenshire,AB51 3SH,Any,ChargePlace Scotland,56,881.6,0,100.00%
Nov-22,50675,50675,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD1 3JU,Any,ChargePlace Scotland,10,191.97,0,100.00%
Nov-22,50676,50676,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD1 3JU,Any,ChargePlace Scotland,9,190.64,0,100.00%
Nov-22,50677,50677,"ChargePlace Scotland, Dundee City Council, Dundee City Council 7kW Tariff",Dundee City,DD1 3JU,Any,ChargePlace Scotland,25,561.18,1,100.00%
Nov-22,50683,50683,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG12 6AP,Any,ChargePlace Scotland,1,1.13,1,100.00%
Nov-22,50686,50686,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G40 1HB,Any,ChargePlace Scotland,192,3800.3,3,100.00%
Nov-22,50693,50693,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY15 4LB,Any,ChargePlace Scotland,31,527.11,1,100.00%
Nov-22,50694,50694,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY15 4HJ,Any,ChargePlace Scotland,33,514.68,1,100.00%
Nov-22,50695,50695,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY16 0AA,Any,ChargePlace Scotland,9,154.65,0,100.00%
Nov-22,50696,50696,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY16 9BX,Any,ChargePlace Scotland,85,939.46,4,100.00%
Nov-22,50697,50697,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY10 3AB,Any,ChargePlace Scotland,72,1258.1,3,100.00%
Nov-22,50699,50699,"ChargePlace Scotland, West Lothian Council",West Lothian,EH497EY,Any,ChargePlace Scotland,270,270143,2,100.00%
Nov-22,50700,50700,"ChargePlace Scotland, West Lothian Council",West Lothian,EH48 1PN,Any,ChargePlace Scotland,216,4702.58,3,100.00%
Nov-22,50702,50702,"ChargePlace Scotland, Moray Council",Moray,AB55 5AD,Any,ChargePlace Scotland,80,1836.08,0,100.00%
Nov-22,50704,50704,"ChargePlace Scotland, Moray Council",Moray,AB56 1AJ,Any,ChargePlace Scotland,14,101.9,1,100.00%
Nov-22,50705,50705,"ChargePlace Scotland, Glencoe Mountain Resort",Highland,PH49 4HZ,Any,ChargePlace Scotland,25,535.31,3,100.00%
Nov-22,50710,50710,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff, ScotRail",Fife,KY7 6DH,Any,ChargePlace Scotland,26,698.4,0,100.00%
Nov-22,50711,50711,"ChargePlace Scotland, Fintry Development Trust",Stirling,G63 0YA,Any,ChargePlace Scotland,38,799.33,1,100.00%
Nov-22,50713,50713,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY12 7HY,Any,ChargePlace Scotland,102,1355.33,3,100.00%
Nov-22,50715,50715,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,FK10 4NT,Any,ChargePlace Scotland,33,597.03,4,100.00%
Nov-22,50717,50717,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY4 9DA,Any,ChargePlace Scotland,52,912.18,4,100.00%
Nov-22,50720,50720,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0LZ,Any,ChargePlace Scotland,63,1032.05,0,100.00%
Nov-22,50721,50721,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0RB,Any,ChargePlace Scotland,38,113364,0,100.00%
Nov-22,50722,50722,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0PJ,Any,ChargePlace Scotland,129,1095.58,0,100.00%
Nov-22,50723,50723,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0PR,Any,ChargePlace Scotland,23,154.15,1,100.00%
Nov-22,50730,50730,"ChargePlace Scotland, Highland Council, Highland Council Journey Chargers",Highland,IV51 9EW,Any,ChargePlace Scotland,0,0,0,100.00%
