Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets,Uptime
Feb-23,52455,52455,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH42 1SE,Any,ChargePlace Scotland,6,79.94,0,100.00%
Feb-23,52456,52456,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH39 4PN,Any,ChargePlace Scotland,55,1525.9,0,100.00%
Feb-23,52458,52458,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH32 9QJ,Any,ChargePlace Scotland,30,516.86,0,100.00%
Feb-23,52459,52459,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH42 1XE,Any,ChargePlace Scotland,31,584.68,0,100.00%
Feb-23,52460,52460,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH34 5EB,Any,ChargePlace Scotland,24,337.4,0,100.00%
Feb-23,52468,52468,"ChargePlace Scotland, Crieff Hydro Family of Hotels, Freedom Hotels West Ltd, Isles of Glencoe Hotel",Highland,PH49 4HL,Any,ChargePlace Scotland,20,387.03,0,100.00%
Feb-23,52474,52474,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3XF,Any,ChargePlace Scotland,145,2325.32,1,100.00%
Feb-23,52477,52477,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,IV4 7EH,Any,ChargePlace Scotland,23,524.54,1,100.00%
Feb-23,52478,52478,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,KW9 6PU,Any,ChargePlace Scotland,21,384.3,0,100.00%
Feb-23,52481,52481,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,IV27 4BL,Any,ChargePlace Scotland,9,166.51,0,100.00%
Feb-23,52485,52485,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,KW10 6TH,Any,ChargePlace Scotland,25,549.69,0,100.00%
Feb-23,52492,52492,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,IV27 4LX,Any,ChargePlace Scotland,5,9.66,1,100.00%
Feb-23,52494,52494,National Trust Scotland,South Ayrshire,KA7 4PQ,Any,ChargePlace Scotland,79,564.38,0,100.00%
Feb-23,10094,52502,"ScotRail, BP - ChargePlace Scotland",Angus,DD11 1RQ,Any,ChargePlace Scotland,64,1490.9,0,100.00%
Feb-23,4752,52503,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",North Lanarkshire,ML6 9EX,Any,ChargePlace Scotland,160,2846.82,0,100.00%
Feb-23,52505,52505,ScotRail,West Lothian,EH48 1BA,Any,ChargePlace Scotland,176,4322.56,3,100.00%
Feb-23,4798,52506,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Stirling,FK9 4PH,Any,ChargePlace Scotland,152,2788.27,0,100.00%
Feb-23,4926,52507,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Argyll and Bute,G82 5NL,Any,ChargePlace Scotland,105,1809.58,2,100.00%
Feb-23,4391,52508,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",North Lanarkshire,G67 2UH,Any,ChargePlace Scotland,13,112.75,0,100.00%
Feb-23,10098,52509,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Fife,KY15 5HX,Any,ChargePlace Scotland,168,2822.11,2,100.00%
Feb-23,4773,52510,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",City of Edinburgh,EH21 8QT,Any,ChargePlace Scotland,146,2081.3,2,100.00%
Feb-23,4207,52512,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Lothian,EH39 5LW,Any,ChargePlace Scotland,104,1747.11,3,100.00%
Feb-23,10076,52513,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Dumfries and Galloway,DG1 1NF,Any,ChargePlace Scotland,177,4436.54,0,100.00%
Feb-23,4928,52514,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Lothian,EH42 1JX,Any,ChargePlace Scotland,42,686.14,2,100.00%
Feb-23,52516,52516,"ChargePlace Scotland, SCARF, ScotRail",South Lanarkshire,G74 1AR,Any,ChargePlace Scotland,17,1.93,0,100.00%
Feb-23,4639,52518,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Moray,IV30 1QP,Any,ChargePlace Scotland,261,3094.62,2,100.00%
Feb-23,4754,52519,"ScotRail, BP - ChargePlace Scotland",Falkirk,FK1 1QW,Any,ChargePlace Scotland,72,1763.11,1,100.00%
Feb-23,4890,52521,"ScotRail, BP - ChargePlace Scotland",North Ayrshire,KA14 3BQ,Any,ChargePlace Scotland,81,1595,1,100.00%
Feb-23,4797,52522,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",South Ayrshire,KA26 9HF,Any,ChargePlace Scotland,46,703.14,0,100.00%
Feb-23,4757,52523,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Inverclyde,PA19 1QR,Any,ChargePlace Scotland,125,2609.03,0,100.00%
Feb-23,4775,52524,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Inverclyde,PA15 1DH,Any,ChargePlace Scotland,80,1248.06,1,100.00%
Feb-23,52527,52527,"ChargePlace Scotland, ScotRail",Renfrewshire,PA5 8HE,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,4208,52528,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Ayrshire,KA1 2AF,Any,ChargePlace Scotland,27,416.94,0,100.00%
Feb-23,4925,52529,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",West Lothian,EH27 8BP,Any,ChargePlace Scotland,147,2958.27,1,100.00%
Feb-23,11882,52531,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Dunbartonshire,G66 4UA,Any,ChargePlace Scotland,185,3652.17,0,100.00%
Feb-23,4851,52533,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Lothian,EH32 0LS,Any,ChargePlace Scotland,131,2641.38,1,100.00%
Feb-23,4893,52535,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Lothian,EH21 6TT,Any,ChargePlace Scotland,145,2768.91,0,100.00%
Feb-23,10093,52539,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Perth and Kinross,PH2 8RT,Any,ChargePlace Scotland,141,2395.12,0,100.00%
Feb-23,12493,52540,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Perth and Kinross,PH16 5AN,Any,ChargePlace Scotland,60,413.16,2,100.00%
Feb-23,10235,52542,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Stirling,FK8 1PF,Any,ChargePlace Scotland,33,509.69,0,100.00%
Feb-23,4891,52546,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",City of Edinburgh,EH9 4BY,Any,ChargePlace Scotland,53,651.23,1,100.00%
Feb-23,4892,52547,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Inverclyde,PA18 6AA,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,4889,52548,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Lothian,EH33 1NG,Any,ChargePlace Scotland,128,2817.87,2,100.00%
Feb-23,4927,52549,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Highland,KW1 4QT,Any,ChargePlace Scotland,114,1399.46,0,100.00%
Feb-23,10096,52553,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",North Lanarkshire,G65 9HT,Any,ChargePlace Scotland,130,2215.96,2,100.00%
Feb-23,12436,52554,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",South Lanarkshire,ML11 7JP,Any,ChargePlace Scotland,171,2693.31,1,100.00%
Feb-23,11510,52555,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",West Lothian,EH55 8BP,Any,ChargePlace Scotland,178,3557.74,1,100.00%
Feb-23,52567,52567,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD1 1PF,Any,ChargePlace Scotland,103,1579.75,0,100.00%
Feb-23,12784,52569,"ChargePlace Scotland, Old Course Ranfurly Golf Club, Old Course Ranfurly Golf Club Non-Members 7KW Tariff",Renfrewshire,PA11 3DE,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,52571,52571,"ChargePlace Scotland, West Highland Hotel",Highland,PH41 4QZ,Any,ChargePlace Scotland,3,21.35,0,100.00%
Feb-23,52608,52608,"ChargePlace Scotland, Fife Council, Fife Council 22kw Tariff",Fife,KY5 8BA,Any,ChargePlace Scotland,13,277.55,1,100.00%
Feb-23,12782,52612,"Blackstone Propertys, Blackstone Propertys 22kW Tariff, ChargePlace Scotland, BP - ChargePlace Scotland",Glasgow City,G21 3HN,Any,ChargePlace Scotland,0,0,1,100.00%
Feb-23,52649,52649,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA1 1NB,Any,ChargePlace Scotland,252,4366.79,2,100.00%
Feb-23,52689,52689,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,22,312.52,0,100.00%
Feb-23,52690,52690,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,23,254.39,0,100.00%
Feb-23,52691,52691,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,36,432.02,0,100.00%
Feb-23,52692,52692,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,26,319.91,0,100.00%
Feb-23,52693,52693,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,37,677.4,0,100.00%
Feb-23,52694,52694,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,6,68.09,0,100.00%
Feb-23,52695,52695,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,26,242.61,0,100.00%
Feb-23,52696,52696,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,15,190.88,0,100.00%
Feb-23,52704,52704,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0ET,Any,ChargePlace Scotland,18,227.48,0,100.00%
Feb-23,52710,52710,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0NL,Any,ChargePlace Scotland,37,436.28,1,100.00%
Feb-23,52712,52712,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0NL,Any,ChargePlace Scotland,25,333.24,0,100.00%
Feb-23,52714,52714,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA7 5AU,Any,ChargePlace Scotland,164,4050.77,0,100.00%
Feb-23,52717,52717,"ChargePlace Scotland, National Trust Scotland",Highland,IV2 5EU,Any,ChargePlace Scotland,74,1037.1,1,100.00%
Feb-23,52720,52720,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA4 0AP,Any,ChargePlace Scotland,191,4005.16,0,100.00%
Feb-23,52723,52723,"ChargePlace Scotland, William Strike Ltd",City of Edinburgh,EH16 6TJ,Any,ChargePlace Scotland,81,908.56,2,100.00%
Feb-23,52724,52724,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,10,236.18,0,100.00%
Feb-23,12188,52729,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G64 3HD,Any,ChargePlace Scotland,175,1694.95,5,100.00%
Feb-23,52732,52732,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 8RU,Any,ChargePlace Scotland,96,2054.1,0,100.00%
Feb-23,52737,52737,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 8YZ,Any,ChargePlace Scotland,98,1890.46,3,100.00%
Feb-23,52739,52739,"ChargePlace Scotland, William Strike Ltd",Highland,IV2 7PA,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,52742,52742,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,KW10 6TA,Any,ChargePlace Scotland,5,93.06,0,100.00%
Feb-23,52743,52743,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,KW10 6TA,Any,ChargePlace Scotland,6,96.83,0,100.00%
Feb-23,13442,52769,"Buchan Saw and Tool Service, Buchan Saw and Tool Service 22kW Tariff, ChargePlace Scotland, BP - ChargePlace Scotland",Aberdeenshire,AB42 4JL,Any,ChargePlace Scotland,25,253.66,0,100.00%
Feb-23,13506,52770,"ChargePlace Scotland, The Woodhouse Kippen, The Woodhouse Kippen 7KW Tariff, BP - ChargePlace Scotland",Stirling,FK8 3JA,Any,ChargePlace Scotland,16,104.53,0,100.00%
Feb-23,52773,52773,"ChargePlace Scotland, Loch Lomond & The Trossachs National Park Authority",Argyll and Bute,G83 7DP,Any,ChargePlace Scotland,32,277.95,3,100.00%
Feb-23,13273,52779,"ChargePlace Scotland, Improvement Service, Improvement Service 22kW Tariff, BP - ChargePlace Scotland",West Lothian,EH54 6AX,Any,ChargePlace Scotland,21,439.86,1,100.00%
Feb-23,13270,52780,"ChargePlace Scotland, Winter & Simpson 22KW Tariff, Winter & Simpsons, BP - ChargePlace Scotland",Dundee City,DD2 3QT,Any,ChargePlace Scotland,18,100.18,0,100.00%
Feb-23,13283,52781,"ChargePlace Scotland, Kidz World Nursery Ltd, BP - ChargePlace Scotland",Clackmannanshire,FK10 1NU,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13271,52782,"ChargePlace Scotland, Glenshellach House, Glenshellach House 22kW Tariff, BP - ChargePlace Scotland",Argyll and Bute,PA34 4HG,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13272,52783,"ChargePlace Scotland, Loch Melfort Hotel, Loch Melfort Hotel 22kW Tariff, BP - ChargePlace Scotland",Argyll and Bute,PA34 4XG,Any,ChargePlace Scotland,23,338.34,1,100.00%
Feb-23,52868,52868,"Andersons of Inverurie, Andersons of Inverurie 22kW Tariff, ChargePlace Scotland",Aberdeenshire,AB51 5QW,Any,ChargePlace Scotland,26,267,0,100.00%
Feb-23,52869,52869,"Aberdeenshire Council, Aberdeenshire Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB16 5GB,Any,ChargePlace Scotland,35,578.54,0,100.00%
Feb-23,52870,52870,"Aberdeenshire Council, Aberdeenshire Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB16 5GB,Any,ChargePlace Scotland,56,996.51,0,100.00%
Feb-23,52871,52871,"Aberdeenshire Council, Aberdeenshire Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB16 5GB,Any,ChargePlace Scotland,35,667.39,1,100.00%
Feb-23,52883,52883,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,9,134.84,1,100.00%
Feb-23,52884,52884,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,2,33.37,0,100.00%
Feb-23,52885,52885,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,2,33.19,0,100.00%
Feb-23,52887,52887,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,1,1.2,0,100.00%
Feb-23,52888,52888,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,1,1.82,0,100.00%
Feb-23,52890,52890,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,18,249.66,0,100.00%
Feb-23,52897,52897,"Argyll & Bute Council, Argyll & Bute Council 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA31 8RD,Any,ChargePlace Scotland,24,542.4,0,100.00%
Feb-23,52898,52898,"Argyll & Bute Council, Argyll & Bute Council 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA31 8RD,Any,ChargePlace Scotland,31,590.8,0,100.00%
Feb-23,52912,52912,National Trust Scotland,South Ayrshire,KA19 8LE,Any,ChargePlace Scotland,62,821.62,0,100.00%
Feb-23,52914,52914,"ChargePlace Scotland, Nova Innovation, Shetland Council",Shetland Islands,ZE2 9DE,Any,ChargePlace Scotland,18,323.93,0,100.00%
Feb-23,52924,52924,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G1 1DJ,Any,ChargePlace Scotland,66,1167.93,0,100.00%
Feb-23,52929,52929,"Aberdeen City Council, Aberdeen City Council 22kW Tariff, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,39,438.45,0,100.00%
Feb-23,52930,52930,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,21,212.96,1,100.00%
Feb-23,52931,52931,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,14,190.75,0,100.00%
Feb-23,52932,52932,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,18,262.87,0,100.00%
Feb-23,52936,52936,"Angus Council, ChargePlace Scotland",Angus,DD11 3TP,Any,ChargePlace Scotland,40,633.76,0,100.00%
Feb-23,52944,52944,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH6 2DH,Any,ChargePlace Scotland,58,1229.57,0,100.00%
Feb-23,52956,52956,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA18 1LH,Any,ChargePlace Scotland,85,1969.63,0,100.00%
Feb-23,52957,52957,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA18 1LH,Any,ChargePlace Scotland,65,1329.81,0,100.00%
Feb-23,52958,52958,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA18 1LH,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,52963,52963,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3DB,Any,ChargePlace Scotland,147,2640.81,0,100.00%
Feb-23,52965,52965,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 2QF,Any,ChargePlace Scotland,96,2437.98,0,100.00%
Feb-23,52969,52969,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA3 1XB,Any,ChargePlace Scotland,189,1841.64,2,100.00%
Feb-23,52972,52972,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA5 6RF,Any,ChargePlace Scotland,67,2048.31,0,100.00%
Feb-23,52978,52978,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,KW1 4EA,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,52989,52989,"Bernera Community Centre and Museum, ChargePlace Scotland",Na h-Eileanan an Iar,HS2 9LT,Any,ChargePlace Scotland,2,34.14,0,100.00%
Feb-23,52990,52990,"Beachcomber Cafe, Tiree, ChargePlace Scotland, The Reef Inn, Tiree",Argyll and Bute,PA77 6UP,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,52993,52993,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH35 5LN,Any,ChargePlace Scotland,38,1042.32,0,100.00%
Feb-23,13320,52998,"Borgie Lodge Hotel, ChargePlace Scotland, BP - ChargePlace Scotland",Highland,KW14 7TH,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13321,52999,"Borgie Lodge Hotel, ChargePlace Scotland",Highland,KW14 7TH,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,53007,53007,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 22kW Tariff",Dumfries and Galloway,DG8 8NU,Any,ChargePlace Scotland,4,127.14,0,100.00%
Feb-23,13340,53009,"ChargePlace Scotland, Ingliston Country Club, Ingliston Country Club 7kW Tariff, BP - ChargePlace Scotland",Renfrewshire,PA7 5PA,Any,ChargePlace Scotland,4,50.73,0,100.00%
Feb-23,13341,53010,"ChargePlace Scotland, Ingliston Country Club, Ingliston Country Club 7kW Tariff, BP - ChargePlace Scotland",Renfrewshire,PA7 5PA,Any,ChargePlace Scotland,6,66.4,0,100.00%
Feb-23,13342,53011,"ChargePlace Scotland, Ingliston Country Club, Ingliston Country Club 7kW Tariff, BP - ChargePlace Scotland",Renfrewshire,PA7 5PA,Any,ChargePlace Scotland,6,139.73,0,100.00%
Feb-23,53035,53035,"ChargePlace Scotland, West Lothian Council",West Lothian,EH47 0AD,Any,ChargePlace Scotland,27,521.8,0,100.00%
Feb-23,11841,53037,"ChargePlace Scotland, Townhead Hotel, Townhead Hotel 7KW Tariff, BP - ChargePlace Scotland",Dumfries and Galloway,DG11 2AG,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13388,53038,"ChargePlace Scotland, Townhead Hotel, Townhead Hotel 7KW Tariff, BP - ChargePlace Scotland",Highland,DG11 2AG,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,11265,53039,"ChargePlace Scotland, Fairfield Community Sports Club, BP - ChargePlace Scotland",Dundee City,DD4 0JX,Any,ChargePlace Scotland,14,274.87,0,100.00%
Feb-23,13424,53040,"ChargePlace Scotland, Port A Bhaigh Campsite, Port A Bhaigh Campsite 7KW Tariff",Highland,IV26 2YR,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13426,53041,"ChargePlace Scotland, Port A Bhaigh Campsite, Port A Bhaigh Campsite 7KW Tariff, BP - ChargePlace Scotland",Highland,IV26 2YR,Any,ChargePlace Scotland,3,1.92,0,100.00%
Feb-23,t54_hu1_2619_017,53042,"ChargePlace Scotland, Dowhill Farm",South Ayrshire,KA26 9JP,Any,ChargePlace Scotland,65,1156.51,2,100.00%
Feb-23,13312,53043,"ChargePlace Scotland, STEP, STEP, Stirling 7KW Tariff",Stirling,FK7 7RP,Any,ChargePlace Scotland,54,563.3,0,100.00%
Feb-23,13313,53044,"ChargePlace Scotland, STEP, STEP, Stirling 11KW Tariff, BP - ChargePlace Scotland",Stirling,FK7 7RP,Any,ChargePlace Scotland,60,598.5,0,100.00%
Feb-23,13327,53045,"ChargePlace Scotland, Glenshellach House, BP - ChargePlace Scotland",East Ayrshire,KA18 2LL,Any,ChargePlace Scotland,5,56.03,0,100.00%
Feb-23,13422,53046,"ChargePlace Scotland, Crystal House, Crystal House Retreat, Strathpeffer 7kW Tariff, BP - ChargePlace Scotland",Highland,IV14 9AW,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13392,53047,"ChargePlace Scotland, Crystal House, Crystal House Retreat, Strathpeffer 7kW Tariff, BP - ChargePlace Scotland",Highland,IV14 9AW,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13389,53048,"ChargePlace Scotland, Tain Golf Club, Tain Golf Club 7KW Tariff, BP - ChargePlace Scotland",Highland,IV19 1JE,Any,ChargePlace Scotland,0,0,0,100.00%
Feb-23,13387,53049,"ChargePlace Scotland, Dornoch Caravan & Camping, Dornoch Caravan & Camping 7kW Tariff, BP - ChargePlace Scotland",Highland,IV25 3LX,Any,ChargePlace Scotland,14,292.2,1,100.00%
Feb-23,13386,53050,"ChargePlace Scotland, Dornoch Castle Hotel, BP - ChargePlace Scotland",Highland,IV25 3SD,Any,ChargePlace Scotland,6,120.74,0,100.00%
Feb-23,13329,53051,"Ben Cruachan Inn, Ben Cruachan Inn 22kW Tariff, ChargePlace Scotland, BP - ChargePlace Scotland",Argyll and Bute,PA33 1AQ,Any,ChargePlace Scotland,0,0,1,100.00%
